Country,Year,Region,Disease_Name,Prevalence_Rate,Incidence_Rate,Mortality_Rate,Recovery_Rate,Healthcare_Access_Index,Hospital_Beds_per_1000,Doctors_per_1000,Vaccination_Coverage,Life_Expectancy,Median_Age,Urban_Population_Percent,GDP_Per_Capita,Health_Expenditure_Percent_GDP,Population,Male_Female_Ratio,Smoking_Prevalence
India,2008,North,Malaria,3532.15,1021.15,2.36,76.44,64.33,1.76,5.66,56.17,60,26,26.79,7399,3.99,77100637,0.9,21.03
India,2000,West,HIV/AIDS,305.32,923.5,19.2,73.01,45.27,5.16,2.33,69.27,64,25,31.31,2522,2.44,25405887,1.07,17.83
India,2012,East,Diabetes,2649.69,130.78,19.23,48.91,96.36,12.14,5.37,85.53,61,24,32.92,7353,3.15,95131822,0.86,12.05
India,2024,North,HIV/AIDS,4273.29,505.34,1.82,57.64,60.81,12.07,7.02,44.22,56,31,45.0,7927,3.57,197670172,0.91,18.32
India,2013,Central,Flu,1129.3,553.67,11.02,56.1,44.29,12.86,5.16,51.97,56,21,25.2,3627,5.49,112727935,1.06,31.04
India,2009,South,Malaria,1136.37,599.63,1.63,76.93,78.93,1.46,7.27,47.17,56,22,38.61,3592,3.93,199629332,0.99,30.15
India,2017,East,COVID-19,2596.09,1504.71,3.08,68.14,69.38,7.17,0.75,80.98,59,23,41.03,2217,4.17,7565187,0.92,10.06
India,2009,South,Cancer,4434.68,138.75,16.66,79.73,38.22,12.47,5.14,60.97,61,22,27.69,2117,5.96,157466101,1.03,28.93
India,2005,South,Diabetes,2223.27,570.38,19.34,61.76,26.22,14.72,7.03,80.89,74,21,32.14,5497,2.11,85785974,0.9,33.55
India,2008,Central,Malaria,2762.61,505.73,19.67,81.69,66.19,4.27,2.56,79.1,69,31,41.78,2234,5.94,132843646,1.09,31.89
India,2005,South,HIV/AIDS,168.2,1205.82,17.6,40.73,89.46,9.18,2.85,46.14,60,23,37.67,1625,5.89,163226935,0.86,30.49
India,2023,East,Asthma,365.66,1100.75,15.46,78.51,25.08,4.74,1.59,91.44,73,23,40.44,4018,5.56,190973603,0.91,33.4
India,2014,East,Cancer,417.78,1840.29,6.35,64.86,85.57,6.52,0.45,83.33,65,33,40.5,1613,3.73,173155197,1.05,28.89
India,2011,West,Heart Disease,2058.59,747.99,14.85,55.19,39.58,11.73,3.93,69.89,55,29,43.94,5139,5.02,181369108,0.95,11.19
India,2017,Central,Cancer,3969.73,546.69,16.02,93.7,96.09,14.4,0.84,55.09,58,34,25.57,5748,4.55,187137966,1.04,15.98
India,2011,West,COVID-19,2513.9,1881.33,15.36,77.14,96.22,7.74,5.92,98.51,64,35,39.07,4237,5.01,9382425,0.92,27.09
India,2008,South,Asthma,1743.83,405.47,1.99,83.73,84.86,13.57,0.46,85.65,55,32,44.4,3857,4.94,164331122,0.98,18.66
India,2017,North,Asthma,2498.53,450.11,14.44,66.83,72.55,14.42,5.88,44.5,55,29,40.62,3979,3.56,54489014,0.88,28.41
India,2019,South,Flu,773.5,1533.3,6.16,81.72,61.07,3.58,1.5,92.17,75,31,36.52,2422,4.58,116348609,1.0,24.0
India,2014,Central,COVID-19,4507.57,609.63,0.77,94.77,61.74,7.85,4.64,73.37,66,26,37.07,7621,4.85,30388047,0.86,31.61
India,2013,Central,Malaria,389.0,1146.56,8.7,46.61,22.74,3.17,7.43,52.84,60,29,29.96,2014,2.17,116192475,1.06,17.98
India,2006,Central,Tuberculosis,1319.78,1925.71,19.61,84.76,21.43,11.87,0.18,58.47,75,29,36.42,1650,2.58,53198209,1.03,13.44
India,2020,West,Tuberculosis,2123.97,1612.22,11.27,94.0,66.11,10.49,1.83,43.98,71,28,48.17,1888,5.91,95828570,1.07,24.11
India,2019,North,HIV/AIDS,3184.57,1805.04,17.99,64.65,83.94,3.36,3.93,80.31,69,28,48.36,4785,2.23,98959366,1.08,12.79
India,2015,North,Malaria,404.49,267.93,1.77,50.24,25.76,3.98,7.45,48.96,69,27,28.42,7198,5.06,188712860,1.04,21.88
India,2021,North,Cancer,4040.93,1655.14,5.19,67.14,65.2,2.75,1.54,72.53,69,29,40.13,1821,2.65,6410886,0.9,11.51
India,2015,South,Flu,4583.18,291.41,13.0,93.75,97.21,4.24,7.75,80.91,73,32,45.53,3800,5.63,194199227,1.07,14.81
India,2023,North,HIV/AIDS,1212.61,532.98,6.99,90.25,55.31,5.21,6.42,90.18,63,29,34.43,6419,5.85,186190961,0.99,32.09
India,2020,West,Heart Disease,786.16,532.48,7.72,74.91,81.71,8.53,7.88,38.24,60,33,41.07,5624,3.01,115177260,1.07,11.25
India,2007,East,Heart Disease,510.21,638.15,12.16,64.68,96.89,7.32,7.09,87.0,65,30,35.14,3976,4.91,77198203,1.03,29.35
India,2007,Central,Heart Disease,3573.88,1992.53,1.7,81.35,73.28,8.4,6.88,43.72,58,22,44.71,3075,2.28,148959954,0.88,23.36
India,2008,North,Cancer,3455.03,1542.21,1.22,46.04,97.99,6.45,0.95,64.09,67,30,32.59,3618,5.74,57183217,1.08,34.44
India,2003,East,Diabetes,1900.13,293.39,2.16,74.69,90.93,9.13,2.86,50.02,75,28,37.13,5071,5.26,192456776,1.02,16.06
India,2015,East,Flu,1072.57,677.98,4.35,45.63,27.03,5.93,1.03,76.2,65,22,32.09,1924,2.95,84881814,1.0,24.79
India,2012,Central,Diabetes,744.95,862.24,17.36,86.08,69.34,5.15,4.33,44.23,73,23,36.89,6219,5.88,108346726,1.07,25.62
India,2010,North,Flu,1903.56,1207.96,6.59,69.75,97.83,11.26,4.4,33.36,70,23,30.31,1934,4.58,196494798,1.01,19.83
India,2012,Central,HIV/AIDS,4733.2,1869.03,5.33,67.95,59.95,8.22,4.81,73.82,60,32,47.81,2285,4.15,179687920,0.9,31.63
India,2008,North,Diabetes,2176.89,45.93,16.72,80.98,87.87,1.49,0.31,33.64,73,35,49.9,2671,5.8,10846104,1.02,10.55
India,2010,West,Heart Disease,4058.22,1180.0,11.26,74.87,33.12,13.84,0.52,31.15,69,27,45.18,6241,4.29,138064915,0.88,29.68
India,2006,East,Heart Disease,323.6,231.63,1.88,79.81,37.14,3.95,6.92,66.16,58,33,40.45,4806,2.68,11631634,0.86,24.02
India,2017,North,HIV/AIDS,498.14,980.55,16.4,61.01,70.07,9.6,2.42,77.93,55,24,33.13,6610,5.93,124857349,0.92,26.76
India,2004,West,COVID-19,414.53,480.05,0.76,63.91,53.4,5.91,1.97,46.17,65,20,41.49,3619,4.12,139942768,1.0,23.18
India,2025,Central,Diabetes,3060.24,576.95,0.39,53.35,63.45,10.94,4.79,59.49,74,35,46.24,4461,2.72,125055937,0.96,16.95
India,2016,West,Flu,2801.96,101.49,13.42,97.62,32.58,12.2,4.15,69.44,71,30,48.41,4329,5.49,25951809,0.91,19.51
India,2012,Central,HIV/AIDS,4217.63,1460.46,18.07,50.31,42.33,6.17,3.28,93.05,68,30,33.8,7004,5.54,6423789,0.91,23.59
India,2014,South,Malaria,529.94,30.2,9.57,61.83,86.89,11.15,6.51,47.58,71,33,29.92,4755,2.79,60121327,0.98,34.29
India,2021,Central,Heart Disease,2546.15,215.89,11.02,55.94,86.02,12.76,7.1,62.31,71,34,26.01,1537,3.4,118349827,0.9,30.28
India,2011,West,Heart Disease,1996.25,1891.14,1.77,98.24,22.27,11.09,5.92,78.05,68,24,36.58,6082,3.27,32611597,1.04,32.09
India,2023,East,Cancer,2136.27,41.85,7.59,88.57,53.16,5.69,2.92,88.66,57,21,25.11,1996,4.69,19546052,1.01,29.86
India,2007,Central,HIV/AIDS,647.28,485.48,7.97,54.98,80.58,9.17,2.53,92.57,57,20,41.27,7602,2.0,148588520,0.87,12.67
India,2013,Central,COVID-19,2868.32,319.83,12.37,89.47,93.85,12.26,3.89,95.81,58,33,34.0,5529,4.82,116166414,1.04,14.24
India,2025,West,Tuberculosis,1208.29,629.14,17.05,75.2,83.4,12.15,1.08,33.51,65,27,27.96,3388,2.59,116508771,1.03,16.37
India,2016,East,Diabetes,2519.32,1051.94,8.79,43.35,39.58,0.97,5.52,41.78,71,27,47.75,4583,2.29,176263302,0.85,12.12
India,2002,Central,Diabetes,4576.14,1965.03,11.29,89.48,66.63,12.39,0.72,90.61,60,34,29.35,6667,2.05,165397182,0.92,15.68
India,2015,Central,Tuberculosis,4768.48,878.75,15.74,57.04,58.37,2.62,2.32,43.67,62,24,42.08,4948,3.45,135620614,0.85,23.17
India,2006,North,Asthma,2320.09,1893.2,11.75,40.94,52.14,1.59,6.46,60.31,62,33,25.45,2957,3.42,23578181,1.01,23.7
India,2017,Central,Flu,4377.18,1101.95,4.93,75.29,96.53,14.09,1.43,80.18,73,27,45.85,4869,2.87,27005775,0.89,33.92
India,2004,North,HIV/AIDS,3107.68,1713.14,8.32,68.88,21.46,7.19,3.48,36.49,69,32,28.37,3687,5.46,81537974,1.05,28.79
India,2010,Central,Heart Disease,2609.94,1222.83,5.64,43.0,63.03,8.0,3.17,84.95,66,34,44.51,7188,5.61,184691091,0.98,20.61
India,2019,East,Diabetes,2175.54,1599.55,8.97,98.83,32.45,2.27,4.23,51.32,68,26,49.35,4561,4.89,71386006,0.89,24.76
India,2015,North,Diabetes,2994.05,548.48,3.61,74.38,83.37,11.93,7.5,60.92,74,29,29.94,4124,5.84,166035940,1.07,33.78
India,2013,South,Cancer,3323.74,320.5,19.48,66.66,30.1,5.15,6.66,42.18,74,27,40.01,3656,4.18,168685835,0.88,20.49
India,2003,South,Cancer,314.48,39.72,19.04,85.24,55.91,1.19,3.08,52.27,66,28,41.81,7898,5.18,82477192,1.06,28.78
India,2009,Central,Malaria,4250.69,1538.46,19.9,73.84,46.55,12.77,4.23,62.84,59,34,34.51,6634,4.16,148363134,0.91,11.88
India,2014,East,Flu,1114.66,1857.86,5.36,72.3,83.92,4.28,4.22,33.54,58,31,39.51,2396,4.58,22460812,1.06,32.83
India,2011,Central,Heart Disease,1950.47,427.29,18.46,65.93,92.09,10.94,5.31,50.02,72,24,39.48,3508,4.52,50739672,1.08,17.51
India,2011,Central,HIV/AIDS,2063.99,1026.17,17.07,92.61,93.63,12.34,1.8,48.73,64,29,44.42,6012,3.83,97063981,0.86,20.73
India,2005,North,HIV/AIDS,1054.38,226.25,18.71,52.8,38.0,6.14,0.25,69.85,75,22,43.02,5443,2.78,89093768,1.04,11.01
India,2003,South,Cancer,1686.24,1577.34,0.56,57.64,36.2,12.61,2.22,61.16,67,20,39.58,3435,5.62,43858901,1.07,27.82
India,2000,South,COVID-19,486.84,597.26,10.87,61.54,36.21,4.63,4.97,63.94,75,35,27.45,3684,5.68,100635620,0.87,25.07
India,2020,North,Tuberculosis,4313.48,1793.84,1.32,71.61,86.71,13.49,1.31,49.91,56,23,31.57,4593,3.04,197781345,0.9,23.93
India,2020,North,Asthma,4759.57,1168.2,6.96,83.28,82.7,1.61,3.86,86.49,65,25,34.71,5000,4.41,158363087,0.99,32.24
India,2016,South,Tuberculosis,2172.05,1340.14,4.43,58.07,58.48,0.69,7.2,69.93,73,21,33.54,2301,2.13,95325289,1.06,31.97
India,2000,North,COVID-19,3528.57,1470.84,15.82,88.02,85.66,14.11,4.58,78.82,70,33,36.42,4631,5.56,190335420,1.06,33.84
India,2002,South,Tuberculosis,831.89,144.08,2.51,53.24,51.97,8.61,1.22,49.07,57,30,34.93,3872,3.1,62377626,0.92,20.02
India,2016,North,Heart Disease,4682.59,1152.3,1.23,70.64,83.67,2.3,7.05,48.54,57,21,33.38,6911,3.85,74154542,1.05,11.67
India,2012,North,Cancer,3140.74,1847.62,6.3,82.77,88.19,1.1,2.7,67.68,66,35,30.81,5799,3.7,101373486,0.87,23.18
India,2020,Central,Diabetes,2005.46,188.38,9.9,83.21,22.23,2.43,4.27,72.31,71,27,37.64,5285,5.3,49543284,0.98,10.53
India,2021,West,Asthma,4248.33,1135.77,0.96,52.27,95.17,10.34,0.12,66.2,65,26,26.11,6649,3.19,113939996,1.0,17.47
India,2019,East,Tuberculosis,3630.54,1066.76,1.29,64.62,20.59,10.17,4.42,95.19,66,32,49.94,2922,4.72,118535779,0.92,34.83
India,2020,West,Cancer,4417.25,1351.36,4.31,42.97,84.72,9.87,7.66,91.12,72,21,49.95,7506,5.15,36693530,1.08,28.22
India,2007,South,Flu,3532.63,494.72,11.42,68.59,70.74,6.95,6.2,35.08,61,35,47.02,4000,2.71,119343363,1.04,19.02
India,2019,Central,Heart Disease,1146.04,891.58,18.31,40.14,62.2,8.94,2.29,67.4,56,22,29.87,6090,3.65,120148727,1.01,17.46
India,2018,South,Cancer,448.86,1938.9,2.87,62.08,41.36,3.5,2.61,73.75,65,25,36.17,3007,2.92,87421384,1.0,22.28
India,2010,East,Tuberculosis,1236.17,193.2,5.15,61.76,28.94,3.99,2.1,39.19,72,20,43.75,5310,2.49,73009406,1.05,12.21
India,2023,North,Asthma,1355.12,1535.78,18.24,74.75,77.01,13.01,4.76,51.28,61,26,39.33,1832,5.27,119074810,0.86,29.73
India,2017,West,Tuberculosis,4016.32,1422.27,13.56,46.34,92.29,13.19,2.84,31.73,68,24,26.71,7624,4.51,167307094,0.93,18.85
India,2003,South,Flu,4312.43,1266.29,7.37,45.52,36.78,1.29,4.32,77.82,65,28,36.12,1550,2.02,66139221,1.0,23.39
India,2009,West,Tuberculosis,2786.79,1920.11,10.66,48.65,53.71,10.9,4.81,62.87,75,35,38.42,2768,2.4,157274394,0.99,20.72
India,2015,North,Cancer,351.55,1429.9,6.47,47.95,32.26,4.98,2.55,57.65,56,26,40.54,6295,3.51,105450788,0.94,16.81
India,2022,Central,Malaria,3083.41,1473.32,17.08,47.34,96.08,13.91,2.27,77.93,64,25,35.31,4559,2.3,74422693,1.07,18.29
India,2008,South,COVID-19,1059.55,1838.57,9.79,75.76,49.85,9.88,0.77,30.2,72,29,44.39,7225,4.37,179329831,0.9,12.15
India,2018,South,COVID-19,3532.9,1142.85,9.21,56.08,82.13,13.44,3.67,72.67,74,27,40.62,6252,4.12,122377504,1.07,15.43
India,2020,North,Flu,1098.44,1919.82,8.58,58.51,41.9,14.11,3.96,50.03,56,25,39.88,2835,2.25,96902947,0.88,30.23
India,2008,North,Flu,2129.91,782.15,11.85,97.17,24.74,14.73,2.57,70.5,65,27,28.38,4726,4.32,88027970,1.03,32.02
India,2003,West,Heart Disease,925.49,1257.81,13.2,62.55,89.24,14.28,4.1,69.52,71,25,49.54,1722,2.27,91342074,1.03,27.47
India,2010,North,Diabetes,3956.17,432.95,9.89,56.55,23.35,11.23,3.04,63.29,66,21,43.46,7016,4.64,56525890,0.86,21.94
India,2021,East,Tuberculosis,1848.44,816.13,10.14,85.13,82.06,4.68,7.12,67.71,66,28,39.4,2727,5.62,115579658,1.09,12.04
India,2010,North,COVID-19,3674.61,1567.84,4.3,55.24,85.28,5.91,0.57,99.72,73,31,31.85,7942,2.64,42329892,0.87,10.44
India,2012,Central,Cancer,3282.39,609.44,12.42,65.01,64.69,11.46,2.44,61.04,73,28,32.95,5143,2.04,47891983,0.88,12.69
India,2002,South,Asthma,4036.87,1174.7,15.51,46.05,63.59,1.58,6.69,42.43,72,22,34.4,7826,4.84,74207117,1.03,17.34
India,2023,Central,Malaria,3274.39,1080.86,12.61,41.71,29.85,4.03,6.09,32.08,57,24,42.98,5713,4.34,26794189,0.85,24.16
India,2011,North,Heart Disease,4527.34,211.98,1.46,66.95,33.93,0.88,3.58,79.68,73,23,34.55,5389,2.28,99306953,0.92,19.59
India,2002,Central,Flu,1508.19,1337.59,17.96,53.75,37.04,3.87,7.18,67.53,67,21,49.32,1914,2.68,158160934,1.04,18.94
India,2015,North,Tuberculosis,741.36,1762.16,0.32,91.74,65.21,8.45,7.82,58.29,60,22,40.26,2586,3.01,132400818,0.92,28.39
India,2017,Central,Heart Disease,4342.08,203.86,9.35,46.97,87.99,10.14,4.13,81.31,75,25,45.96,7226,4.47,76092518,0.96,33.74
India,2006,West,HIV/AIDS,2493.41,1063.81,2.27,52.0,80.35,8.35,5.21,59.71,67,29,27.15,2419,2.62,36774817,0.9,19.7
India,2012,North,COVID-19,2687.71,1860.91,7.24,56.69,88.9,5.37,7.2,97.58,56,34,35.43,4236,2.44,24512345,0.93,16.2
India,2025,North,HIV/AIDS,722.86,555.08,8.61,97.58,50.85,6.65,0.28,95.32,66,34,48.81,4020,4.58,140567176,0.92,29.17
India,2015,Central,Tuberculosis,4346.71,465.46,16.64,74.31,58.87,14.21,7.77,60.45,68,27,36.27,7879,4.34,20167833,0.98,10.04
India,2022,North,COVID-19,1419.28,132.34,11.95,79.03,68.48,14.1,3.08,78.96,58,25,35.72,2773,3.24,58982236,1.09,19.01
India,2025,North,Flu,828.1,797.57,9.92,54.25,83.13,7.99,5.84,95.47,67,21,30.24,6395,2.8,38254225,0.88,11.95
India,2009,West,HIV/AIDS,3860.02,1557.85,12.0,58.04,75.26,8.38,5.18,53.55,73,24,39.79,4995,2.46,90026164,1.08,23.08
India,2017,North,HIV/AIDS,4669.51,821.8,6.74,81.07,55.48,2.6,0.54,86.69,62,35,37.68,4075,4.05,87697126,1.02,33.02
India,2021,Central,Malaria,4763.38,1504.49,5.37,49.88,27.12,2.4,6.8,59.34,72,26,49.82,2037,3.37,55265354,0.98,13.28
India,2006,South,Asthma,67.07,110.27,3.44,89.45,66.44,6.6,5.55,80.22,59,35,35.1,7184,2.34,159100855,0.9,22.19
India,2024,South,Diabetes,3941.81,513.59,7.59,58.18,39.74,7.42,2.86,54.12,58,24,37.65,6830,3.78,132657504,1.06,26.29
India,2005,East,Diabetes,2820.54,258.58,12.52,86.22,48.83,2.41,4.15,75.89,75,27,30.28,4652,3.23,88701396,0.97,19.68
India,2017,North,Cancer,4160.74,1381.06,12.55,47.33,61.9,5.89,6.09,93.16,71,21,42.92,6973,5.23,21810132,1.03,25.65
India,2006,West,HIV/AIDS,125.5,212.53,10.55,58.77,25.66,9.17,3.77,44.85,71,24,46.39,4361,3.0,177560351,0.94,22.12
India,2016,North,COVID-19,548.1,1232.55,0.86,80.74,42.44,3.77,2.85,74.52,57,27,42.44,6767,3.96,159964135,1.0,30.66
India,2024,Central,Heart Disease,227.38,678.75,5.85,80.95,52.48,10.22,5.03,99.09,68,26,25.9,6667,5.04,135011260,0.86,32.21
India,2019,South,Flu,385.74,1099.06,8.32,83.82,27.87,3.35,7.69,36.53,55,33,28.87,1688,2.24,149879483,0.9,29.78
India,2010,East,COVID-19,815.72,1821.23,8.42,62.16,94.96,6.01,6.83,70.32,58,35,31.41,7320,5.93,76466562,0.89,14.29
India,2012,East,Asthma,2545.47,1681.01,8.89,63.78,57.83,3.23,3.5,46.27,75,34,41.09,7229,5.3,63172083,1.08,34.41
India,2016,Central,Asthma,3340.77,73.51,16.04,81.49,89.31,2.25,2.57,36.67,63,30,26.75,4090,2.23,129348289,0.95,32.81
India,2023,South,HIV/AIDS,3156.87,698.82,16.96,45.24,91.08,1.27,7.99,40.64,73,31,27.19,5380,2.76,132290759,0.93,16.19
India,2016,North,Tuberculosis,4626.85,1258.18,3.74,95.86,89.63,12.83,1.67,83.94,69,26,44.89,7301,5.65,26259391,1.09,25.26
India,2012,South,Cancer,1234.42,788.98,13.37,55.68,24.17,12.47,0.35,86.44,72,31,26.02,6407,3.57,140611667,0.91,13.74
India,2005,Central,Malaria,4371.36,1774.15,13.71,71.44,94.13,5.74,4.62,62.22,55,24,45.1,3520,5.22,34804901,0.87,16.4
India,2002,West,COVID-19,4973.7,565.69,10.68,44.6,73.43,11.94,3.2,62.83,63,20,37.32,2086,4.93,43424690,0.97,19.15
India,2016,North,Heart Disease,4567.26,1291.94,17.72,79.32,55.36,1.54,6.61,69.99,75,25,40.65,7125,5.01,167595932,0.94,26.69
India,2019,West,COVID-19,3470.9,691.45,8.09,71.51,63.12,9.41,7.37,85.89,61,22,45.16,7830,4.81,144365940,0.96,31.64
India,2006,Central,Tuberculosis,1164.7,328.73,13.8,88.05,68.08,13.83,1.64,87.79,55,26,42.28,7894,4.61,67528008,1.03,14.56
India,2022,East,Heart Disease,3254.43,540.78,12.47,92.85,28.23,7.26,4.82,71.14,62,26,26.11,5178,3.22,11204732,0.97,24.59
India,2006,South,Tuberculosis,4339.75,323.03,3.67,40.2,48.29,0.58,0.5,64.12,59,28,37.53,1549,5.47,153908574,0.9,27.13
India,2009,Central,COVID-19,4547.74,760.86,19.12,45.39,81.57,9.93,1.62,44.2,70,26,29.56,3338,4.3,69360226,1.05,18.19
India,2018,Central,Asthma,837.78,67.67,6.37,91.77,40.46,14.72,1.74,79.2,75,31,35.55,4947,2.9,66030167,0.96,23.25
India,2003,North,HIV/AIDS,3446.93,468.86,17.1,84.61,35.93,12.81,2.82,85.78,59,32,45.47,4674,4.47,51832243,1.1,13.04
India,2003,Central,COVID-19,1250.01,469.69,13.48,40.61,73.81,9.6,4.77,98.29,72,21,30.18,1737,4.92,158922977,1.08,19.43
India,2002,Central,Malaria,2196.31,205.47,11.62,77.74,92.53,13.79,7.36,86.74,64,33,28.26,6653,5.1,63207491,0.88,34.77
India,2009,South,Tuberculosis,2160.04,1157.66,2.17,41.55,75.21,8.49,2.58,48.98,56,22,48.74,4426,2.22,118421149,1.02,18.33
India,2023,Central,Malaria,4200.1,934.95,19.68,91.94,44.39,7.57,5.97,83.89,67,35,33.58,2732,4.42,44255470,0.85,14.27
India,2024,North,Heart Disease,1101.12,457.2,18.15,60.25,58.82,13.81,4.01,55.63,58,26,36.7,4203,5.87,133902011,0.87,19.86
India,2007,South,COVID-19,4862.4,674.94,7.49,96.6,66.23,13.64,6.3,48.38,57,23,39.96,5476,3.95,111240936,1.03,33.38
India,2016,North,Cancer,3126.37,594.32,18.73,95.67,48.46,9.13,6.3,82.58,68,25,42.59,3428,2.53,33469366,0.96,34.25
India,2014,West,Asthma,3339.34,1440.49,0.81,58.54,72.23,8.86,3.54,44.41,68,21,27.66,4370,5.61,24226578,0.9,22.65
India,2021,South,Flu,1195.57,873.1,14.13,42.07,91.13,10.37,1.24,39.51,56,31,46.38,1785,2.76,40077643,0.91,32.02
India,2007,North,Cancer,1875.1,1320.81,4.22,60.4,57.34,5.87,3.39,83.68,68,28,31.77,7419,5.04,111139698,1.05,19.58
India,2019,Central,HIV/AIDS,2497.95,1920.4,7.61,81.52,24.58,11.11,1.04,41.21,57,30,39.03,6229,2.25,159593790,1.08,23.63
India,2019,West,Heart Disease,2452.25,63.1,2.19,54.85,71.07,7.38,3.89,67.89,57,26,47.34,4198,2.8,173313817,0.98,10.17
India,2025,North,Tuberculosis,1867.17,832.56,2.72,85.1,98.74,11.31,6.65,74.77,60,24,45.0,1894,2.56,48959242,0.97,12.74
India,2007,West,Heart Disease,1909.57,1063.14,13.83,94.0,64.58,9.61,2.59,33.35,58,23,28.2,1957,5.97,144094253,0.87,32.35
India,2003,Central,Diabetes,2825.29,954.25,5.98,45.64,95.18,2.37,3.19,59.05,60,22,30.82,6020,2.02,3027820,0.86,32.14
India,2017,North,COVID-19,1136.14,985.99,14.05,95.9,89.1,3.37,4.85,38.73,68,33,36.1,2512,2.86,151563127,1.0,26.5
India,2020,Central,Cancer,2784.23,1707.82,11.29,93.96,75.27,13.4,1.12,95.97,58,30,44.07,4435,5.9,60970221,0.88,14.12
India,2006,North,Asthma,1859.45,1541.62,13.13,88.14,79.26,8.59,4.83,38.14,65,22,41.02,2886,2.24,141509828,0.88,17.58
India,2017,Central,Asthma,3817.61,1787.51,17.5,63.98,95.19,9.52,5.1,98.5,68,31,49.65,3345,3.7,176015045,1.01,30.12
India,2014,North,Cancer,1149.58,21.1,11.08,74.74,98.84,2.73,0.81,96.76,68,24,29.74,3529,4.74,47538172,0.93,33.04
India,2003,East,Diabetes,3915.0,1563.22,7.8,62.5,46.81,3.27,3.02,76.95,70,23,25.37,4014,2.29,190907051,0.92,24.89
India,2003,South,Diabetes,2911.62,1605.9,19.76,98.77,54.41,9.68,0.27,80.8,56,35,32.55,1876,4.81,188065899,1.08,16.59
India,2006,East,HIV/AIDS,752.04,581.88,1.02,95.5,79.37,4.58,3.19,90.96,69,23,47.22,4659,4.4,93177364,1.09,19.08
India,2003,East,Heart Disease,2390.49,1740.93,13.62,80.74,55.24,7.4,4.51,76.71,64,26,31.76,6879,3.8,43912321,1.07,16.82
India,2022,West,Heart Disease,953.11,1369.18,18.05,40.43,70.79,1.13,3.02,31.97,74,24,44.87,5893,3.46,182389827,0.96,14.3
India,2009,North,Heart Disease,2388.25,740.13,12.63,45.88,82.74,6.73,3.53,56.06,69,34,39.44,3818,5.18,120000631,0.88,33.27
India,2023,East,Flu,2018.2,447.58,19.47,92.99,54.66,1.18,6.54,48.99,55,27,26.04,4437,4.37,25293509,1.01,20.92
India,2021,East,HIV/AIDS,1835.52,1278.1,18.0,45.67,46.58,4.22,1.63,42.15,55,33,38.35,7769,2.07,40932582,1.09,20.71
India,2020,South,Flu,2203.16,1783.77,14.79,84.36,96.42,9.12,5.1,68.36,55,20,29.71,7939,3.48,31609358,1.07,22.83
India,2012,West,Heart Disease,748.1,1699.55,7.69,75.81,36.87,5.74,4.7,63.0,71,25,39.9,2109,4.22,30419127,1.08,26.82
India,2014,East,HIV/AIDS,4169.34,1948.33,19.01,44.04,83.76,8.57,1.63,42.99,65,26,28.11,3564,4.91,188887632,1.04,29.58
India,2014,East,Cancer,2449.55,661.12,3.86,95.96,60.42,4.97,1.13,53.41,62,30,34.02,1803,4.09,50717729,0.87,10.54
India,2023,East,COVID-19,3508.45,1852.85,7.15,40.77,50.77,12.66,2.95,87.36,63,33,48.05,1993,5.28,45618004,0.88,32.78
India,2021,North,Flu,2103.52,1956.53,3.74,94.36,66.66,11.4,6.11,95.76,69,24,40.39,4167,5.04,191698089,1.09,29.86
India,2022,East,Malaria,2350.97,738.47,12.99,63.97,33.96,1.13,2.07,50.37,56,21,37.34,4994,2.2,28681528,0.97,31.54
India,2002,East,Heart Disease,976.84,40.26,10.97,75.01,27.27,3.74,3.33,30.04,64,33,38.67,5010,3.52,38859034,0.89,18.27
India,2011,Central,Cancer,4287.1,963.11,13.02,40.36,67.63,10.82,6.76,95.42,66,27,34.6,7806,4.5,105602414,0.9,29.61
India,2003,East,Tuberculosis,154.94,622.51,6.16,50.4,47.87,12.57,2.38,52.36,63,22,31.57,6855,3.43,152386735,0.94,33.59
India,2013,North,Diabetes,3898.67,1759.44,13.16,67.34,41.78,14.93,4.13,36.03,74,25,45.86,5462,2.96,183318437,0.98,26.96
India,2008,North,Flu,3781.85,1113.15,7.0,63.25,76.49,1.43,4.32,32.58,70,35,41.33,3992,2.82,155130967,1.09,34.8
India,2017,Central,Heart Disease,1758.51,378.18,16.25,43.71,27.36,3.86,6.86,55.12,59,24,44.89,4153,3.9,177500609,0.94,16.68
India,2025,East,Heart Disease,2531.1,280.53,6.5,89.23,30.45,10.89,7.14,54.39,67,32,32.28,7251,5.44,185869782,1.09,17.59
India,2006,Central,Diabetes,2980.33,1711.3,10.88,96.83,58.67,6.0,7.57,46.7,63,22,32.22,7130,3.94,140686884,0.86,28.85
India,2015,Central,COVID-19,324.52,857.07,2.76,83.78,95.49,6.55,5.57,85.07,64,20,40.23,3254,5.9,180673351,1.06,25.88
India,2012,South,Tuberculosis,4051.06,1450.21,15.82,79.93,93.02,12.94,4.11,90.14,62,31,49.75,2635,4.17,52911591,0.99,10.86
India,2015,Central,Asthma,4250.62,1225.29,1.15,82.65,25.19,3.98,1.53,50.38,57,34,39.34,1589,3.35,105059979,1.02,29.83
India,2000,North,Flu,1540.67,416.79,17.31,75.49,79.01,1.87,5.72,59.71,70,30,33.41,4883,4.12,189927992,1.01,20.77
India,2019,East,HIV/AIDS,3462.84,1390.15,19.34,85.43,76.93,5.12,0.6,81.9,56,20,36.52,5343,2.43,56576306,0.89,20.3
