Country,Year,Region,Disease_Name,Prevalence_Rate,Incidence_Rate,Mortality_Rate,Recovery_Rate,Healthcare_Access_Index,Hospital_Beds_per_1000,Doctors_per_1000,Vaccination_Coverage,Life_Expectancy,Median_Age,Urban_Population_Percent,GDP_Per_Capita,Health_Expenditure_Percent_GDP,Population,Male_Female_Ratio,Smoking_Prevalence
India,2009,South,HIV/AIDS,3488.18,779.12,4.88,61.73,92.76,0.55,5.18,30.93,56,22,32.36,2715,5.49,12246123,0.87,19.51
India,2024,West,Diabetes,2799.79,1822.52,16.49,45.06,65.83,11.74,2.96,61.43,59,29,46.47,4406,4.15,78265500,1.05,22.48
India,2017,West,Diabetes,4242.44,331.02,13.53,68.13,84.11,1.39,3.8,71.39,60,32,41.34,2533,3.1,100565509,0.98,33.77
India,2025,North,HIV/AIDS,3771.79,1563.65,15.14,74.47,94.12,9.03,6.15,49.22,55,28,26.37,5036,2.56,192784411,0.99,27.38
India,2007,Central,Flu,2268.04,1963.01,1.48,71.9,91.73,10.12,3.29,67.4,56,27,35.24,5830,2.98,34916595,0.94,12.48
India,2001,West,HIV/AIDS,304.44,1652.89,6.27,87.58,43.88,14.88,7.33,68.0,60,34,43.87,7570,4.33,102595453,0.88,33.29
India,2016,South,Cancer,3177.05,727.33,2.07,88.6,80.68,11.16,1.02,30.52,67,26,41.65,2985,2.09,143089759,0.98,32.44
India,2005,North,HIV/AIDS,3620.1,32.35,11.87,89.81,49.74,9.77,2.33,78.18,63,24,38.91,7631,5.41,36311131,0.96,16.39
India,2005,Central,Heart Disease,3613.5,468.96,1.18,85.44,86.56,6.69,2.31,73.92,55,31,40.25,5046,3.86,120883162,0.9,12.28
India,2023,East,Diabetes,2211.15,860.73,3.89,46.41,60.06,9.19,6.55,77.54,71,20,38.57,2115,5.6,129044502,0.89,11.09
India,2005,West,Tuberculosis,712.54,903.31,0.14,43.63,63.47,8.69,3.09,73.5,69,27,41.38,4815,5.85,153739231,0.96,18.81
India,2002,West,Malaria,2148.27,78.95,2.02,64.99,50.23,12.0,3.09,47.69,74,32,40.07,1645,4.2,130382174,0.93,15.6
India,2001,East,Cancer,1391.59,1839.2,15.42,49.34,27.16,4.68,1.82,70.54,70,34,34.6,4395,4.97,37562585,1.0,24.41
India,2012,South,HIV/AIDS,4082.18,1041.87,9.57,78.46,60.65,1.4,0.82,81.22,75,24,49.4,3726,2.02,85724884,0.89,15.12
India,2023,West,Asthma,2065.26,992.58,19.11,40.0,60.76,3.31,3.92,58.88,70,33,43.27,6920,3.59,103800580,0.94,19.65
India,2025,West,Cancer,1737.96,57.35,2.07,68.09,95.43,1.03,1.42,69.18,66,24,48.32,6856,4.05,138817014,0.95,25.26
India,2024,West,Tuberculosis,410.32,978.45,12.54,74.24,51.47,13.59,2.05,39.64,64,30,27.04,6869,4.5,183225510,0.92,33.01
India,2003,Central,Malaria,4105.18,1753.12,5.52,58.85,91.52,9.55,6.26,78.92,65,20,26.38,7810,4.56,16206109,1.08,27.92
India,2016,South,Diabetes,2154.57,1441.08,14.95,95.66,51.67,10.3,3.08,98.21,67,35,45.95,4426,4.68,103615365,1.06,19.85
India,2013,Central,COVID-19,2398.15,1549.57,12.36,69.76,37.33,12.21,6.33,92.1,57,24,34.14,4793,4.07,43113279,0.92,20.43
India,2022,East,Tuberculosis,2766.56,948.63,2.85,49.4,70.51,13.27,4.69,62.5,64,22,29.81,5774,3.76,28451848,0.89,20.02
India,2011,Central,COVID-19,1205.36,780.42,17.54,74.77,93.49,7.29,2.26,61.02,58,34,27.07,6121,4.04,15217680,1.08,33.15
India,2003,West,Cancer,3699.59,1780.72,15.72,60.4,73.46,1.22,0.2,70.57,64,22,32.14,7579,3.83,37132403,0.97,28.14
India,2011,North,Cancer,714.67,978.62,7.51,48.48,68.31,13.59,2.02,82.77,72,24,40.07,7471,3.76,181822843,0.93,32.64
India,2010,East,Tuberculosis,344.59,1833.18,0.1,41.55,86.04,6.08,5.65,92.83,55,25,41.88,5585,4.87,137568260,0.93,10.39
India,2007,West,Cancer,4648.11,1698.97,16.43,72.71,43.33,8.62,0.72,49.1,69,32,27.01,7381,5.65,90691964,0.98,18.78
India,2022,East,HIV/AIDS,2731.44,749.95,6.7,79.49,98.16,13.52,1.54,80.8,63,27,25.34,6011,2.9,55047995,0.86,23.43
India,2003,West,Malaria,2696.27,1573.13,12.52,72.94,98.41,11.91,0.1,63.75,56,34,25.64,5961,5.11,71668704,1.06,30.28
India,2013,South,Asthma,311.85,228.67,19.55,66.94,39.32,1.52,6.93,98.3,63,33,25.81,4726,2.76,197622890,0.97,11.85
India,2010,South,Tuberculosis,4189.69,1639.86,11.03,95.26,76.58,3.05,0.56,35.71,66,35,36.66,4795,3.22,67242075,0.89,23.57
India,2013,North,HIV/AIDS,1134.62,667.82,8.64,50.98,48.62,4.33,6.81,50.97,58,24,45.14,1851,3.27,190337699,0.98,25.67
India,2003,West,Cancer,549.96,310.94,1.66,76.15,85.49,2.55,3.08,74.67,71,33,39.8,2675,3.85,51927913,1.05,24.0
India,2011,East,Tuberculosis,3829.63,544.84,14.01,45.63,37.8,14.78,6.47,43.22,71,26,25.58,6939,4.46,50406855,0.98,33.77
India,2022,East,Cancer,1280.0,37.37,1.42,51.09,57.22,6.68,2.07,47.23,65,21,30.38,5858,2.38,130410140,1.06,21.28
India,2002,West,COVID-19,2305.99,399.66,16.85,49.32,73.26,13.7,2.42,65.67,65,26,25.41,4395,2.47,131179280,1.08,21.32
India,2020,Central,Flu,1614.71,1238.88,15.34,66.28,94.17,4.82,6.81,32.03,68,28,28.93,1782,3.87,140761415,1.0,11.45
India,2005,West,Asthma,1074.76,118.6,15.14,45.1,40.7,12.54,7.91,57.45,70,32,30.42,4672,2.94,108520797,0.95,31.25
India,2002,East,Cancer,2073.19,1548.0,18.46,68.06,47.41,11.3,2.52,80.95,65,27,45.23,4669,2.6,78810116,1.01,31.79
India,2023,South,Heart Disease,4093.81,533.2,18.21,88.13,99.21,10.35,7.6,32.18,71,21,38.47,5938,5.36,126158035,0.9,23.0
India,2025,Central,Heart Disease,1900.87,215.56,12.0,49.56,70.42,7.29,1.55,43.14,60,22,33.27,7911,5.04,97175134,0.87,27.9
India,2010,Central,HIV/AIDS,1041.58,564.98,3.1,94.35,46.88,13.04,5.75,58.05,63,25,36.96,7408,4.82,85988139,1.02,23.49
India,2007,West,Flu,1298.73,1396.54,17.63,85.63,28.47,8.33,4.21,91.9,70,32,47.32,3912,2.27,92206574,1.1,27.38
India,2004,West,Diabetes,3408.86,482.85,10.81,90.0,90.39,10.01,3.78,59.08,71,21,32.27,3247,3.28,106090868,0.85,22.95
India,2008,East,Asthma,3624.34,69.77,4.12,73.21,56.94,6.54,7.15,33.85,62,23,47.97,1691,5.3,181655534,0.93,13.78
India,2001,West,Cancer,293.65,399.33,2.53,80.83,66.79,1.96,6.66,72.74,60,34,37.74,2432,4.07,64495752,0.92,34.64
India,2019,West,Flu,2558.92,1305.7,11.94,91.11,36.53,9.62,0.88,55.75,68,26,29.9,4044,4.74,14005765,1.05,22.5
India,2011,West,Asthma,4948.87,1255.82,11.63,75.68,68.49,14.94,3.67,31.88,60,24,28.72,6376,5.4,152093142,0.89,31.49
India,2006,South,Heart Disease,4857.13,632.67,10.8,66.53,43.17,12.63,2.33,70.33,68,30,26.42,4435,5.58,172801625,0.99,25.19
India,2004,East,Diabetes,853.87,1700.97,6.59,66.22,53.57,9.93,7.74,63.11,66,23,45.75,2513,2.54,83285152,0.88,30.44
India,2019,Central,Heart Disease,1695.21,1706.9,4.98,55.97,60.12,8.2,7.74,55.23,64,31,40.13,3585,2.87,118822190,1.03,18.01
India,2011,Central,Malaria,4707.9,1718.56,10.13,94.92,77.82,5.24,1.92,48.89,69,21,37.58,2449,5.16,41522200,0.95,17.17
India,2022,East,Malaria,1621.9,614.63,14.38,61.21,34.64,9.04,1.07,45.45,65,29,35.19,6414,5.59,72466233,0.89,32.15
India,2005,South,Malaria,3691.51,194.15,9.87,66.4,27.87,11.15,1.31,40.9,73,34,37.39,5765,2.51,150236577,1.04,21.57
India,2024,South,Malaria,397.4,1421.01,3.8,66.04,65.74,7.05,0.9,34.53,68,32,33.08,7357,3.9,195004824,0.93,13.94
India,2012,West,HIV/AIDS,2209.2,569.71,18.16,71.21,39.77,1.0,5.54,88.79,64,34,45.02,4835,2.81,128255652,0.89,26.2
India,2018,North,COVID-19,3395.98,1595.83,18.37,65.2,74.79,10.69,3.54,89.85,72,21,49.08,6774,2.33,12433600,0.95,16.58
India,2016,West,Heart Disease,3774.96,427.5,15.77,51.58,84.29,4.63,6.35,84.29,64,30,30.07,6632,5.96,76892858,1.05,14.75
India,2016,East,Asthma,3377.8,99.65,5.09,44.12,75.64,6.43,7.12,63.15,56,27,32.23,3081,2.07,124744250,1.06,30.76
India,2021,North,Cancer,4424.09,1449.51,3.43,50.53,66.66,0.61,0.12,95.81,70,22,36.36,6817,3.26,152850731,0.88,31.61
India,2025,Central,HIV/AIDS,2118.26,138.39,10.83,48.65,81.15,14.72,5.47,58.08,55,22,37.87,3173,5.51,24629579,1.07,11.55
India,2013,North,Flu,1863.92,1681.9,13.56,53.65,73.87,6.12,1.15,89.98,74,24,29.61,2474,5.47,54306197,0.97,22.25
India,2002,North,Diabetes,1048.6,722.38,11.74,51.19,64.73,4.25,4.92,95.34,75,26,41.97,2881,2.77,155318240,0.93,33.1
India,2007,West,Cancer,4474.03,1397.09,2.7,51.65,54.75,5.85,6.64,36.01,66,26,31.84,5208,3.9,115857077,1.0,34.42
India,2024,North,Tuberculosis,1727.7,105.93,0.81,96.4,38.81,8.27,0.52,46.31,62,32,28.39,3982,3.02,96224261,1.0,13.61
India,2001,North,Asthma,201.04,653.7,12.2,45.69,39.62,11.55,2.61,33.13,73,20,25.11,1704,4.4,14945302,0.91,11.55
India,2023,West,Malaria,2795.42,189.46,14.18,88.96,81.05,8.6,4.29,45.98,64,30,28.54,3086,4.35,52872594,0.93,18.27
India,2004,North,Tuberculosis,147.44,1206.36,16.18,57.38,72.0,11.14,0.44,62.14,63,21,32.14,7113,4.75,149997616,0.98,28.42
India,2003,North,Asthma,2038.88,128.98,6.26,83.82,64.85,12.4,6.34,34.78,67,33,33.68,5177,4.16,37963397,1.0,33.0
India,2002,West,Cancer,481.31,1274.14,19.28,62.84,62.03,1.74,0.47,93.42,73,32,38.48,3388,4.12,57918923,1.09,12.02
India,2009,North,Malaria,2172.72,1761.1,19.29,44.85,60.17,7.15,5.13,64.77,70,20,33.53,2936,2.86,186046384,0.97,25.64
India,2017,South,HIV/AIDS,2058.19,801.64,1.18,47.64,94.8,2.36,7.87,89.48,67,35,44.26,2832,5.53,116395527,0.87,15.55
India,2023,South,HIV/AIDS,3091.26,1376.14,4.71,85.47,66.23,13.47,0.24,86.11,59,24,26.15,4717,3.61,39796857,0.91,20.61
India,2023,Central,Cancer,2357.73,638.04,11.46,48.74,25.97,12.64,1.23,84.77,63,29,31.91,7123,5.53,137267491,0.88,33.06
India,2005,East,Heart Disease,183.32,1053.85,15.6,58.06,56.9,10.2,0.38,60.26,61,24,25.18,5112,4.22,65290122,1.03,32.7
India,2000,Central,HIV/AIDS,2044.35,1162.95,5.0,76.34,59.61,5.31,5.11,76.11,57,26,40.28,5695,4.57,12179282,0.86,34.1
India,2001,West,Asthma,4685.73,1127.37,15.21,55.89,32.87,1.6,6.56,75.56,75,25,28.05,3657,2.52,73968769,0.97,19.54
India,2001,North,Cancer,4861.77,1193.87,12.2,58.92,39.31,6.83,0.78,60.97,63,30,27.55,2061,4.39,42431355,1.01,29.03
India,2019,West,Asthma,3766.12,249.0,1.46,55.36,66.63,5.1,5.02,64.63,65,24,39.37,5901,2.78,145103349,0.88,29.51
India,2010,North,Heart Disease,4669.06,1258.5,18.45,52.28,72.2,12.96,6.19,34.02,66,32,43.75,4152,4.39,170836263,0.94,17.48
India,2022,South,Tuberculosis,2176.91,1168.77,8.64,88.94,33.15,9.37,2.69,83.68,74,28,32.28,4379,3.24,89018032,1.05,21.4
India,2005,East,Heart Disease,3527.42,1696.69,15.88,62.88,80.51,10.66,1.63,92.29,62,33,47.33,6994,5.7,112694089,0.86,26.4
India,2004,Central,Diabetes,2702.62,125.34,2.78,92.45,28.62,8.54,3.55,34.84,59,32,42.97,3919,4.51,19938144,1.05,25.07
India,2012,North,COVID-19,3454.65,790.91,18.35,45.01,36.8,13.03,1.67,36.63,61,30,40.92,2030,2.89,120247604,0.91,17.39
India,2024,West,Tuberculosis,65.45,887.88,10.54,86.2,30.28,7.01,6.7,59.61,69,23,41.1,1542,4.63,185550997,1.05,25.48
India,2025,East,COVID-19,4337.73,1602.93,8.07,86.04,97.62,5.02,1.37,43.46,61,35,43.17,7600,5.24,11559097,0.94,17.53
India,2007,West,COVID-19,4743.42,672.0,15.8,64.44,93.94,5.82,3.3,78.12,55,23,31.54,7711,4.4,94403312,0.92,25.89
India,2014,South,Malaria,1408.93,1719.65,2.57,52.0,68.05,12.02,7.48,38.79,65,26,41.83,1507,5.94,166448341,0.91,10.79
India,2025,North,COVID-19,4484.2,1757.36,7.59,66.1,82.9,4.96,1.46,94.51,75,32,39.45,2828,4.51,187029834,0.94,10.34
India,2012,East,Diabetes,3592.9,809.39,5.0,51.25,25.53,7.6,6.25,94.52,59,28,28.23,7309,5.68,169538942,1.08,23.28
India,2020,West,HIV/AIDS,3843.62,718.82,11.06,82.89,88.59,5.91,5.27,83.29,72,29,44.08,3281,4.78,183185067,0.89,28.55
India,2025,North,HIV/AIDS,463.35,910.87,6.42,51.7,95.13,10.12,2.33,96.41,74,26,41.23,4937,5.06,102119675,0.94,10.33
India,2020,South,COVID-19,3541.0,1665.69,3.63,85.34,47.64,14.09,6.6,60.41,68,21,34.57,5180,3.63,71318328,1.09,10.85
India,2014,North,Diabetes,3890.38,1929.3,6.01,49.7,57.06,3.26,5.99,68.72,68,24,41.16,7063,2.69,27922716,0.89,14.0
India,2000,Central,Flu,2317.77,1731.47,16.56,52.28,75.25,12.31,3.74,82.45,56,29,25.45,2235,2.36,122981438,1.09,19.3
India,2006,Central,COVID-19,2631.35,1792.44,6.31,85.27,59.59,12.39,6.43,31.39,66,33,46.75,6048,4.97,102900174,1.06,24.03
India,2003,Central,Cancer,657.41,1731.17,2.97,81.63,20.89,6.21,7.74,37.69,61,22,47.75,2689,5.25,177998800,1.05,22.92
India,2014,East,Diabetes,855.78,1387.31,6.17,94.41,72.42,8.31,7.42,40.85,68,35,26.83,5920,2.12,47112419,0.92,14.38
India,2023,East,Heart Disease,1807.27,276.35,0.93,50.14,33.76,10.96,6.21,88.34,67,20,38.58,2556,5.08,167666764,1.06,18.5
India,2024,North,Flu,376.27,25.94,12.83,81.34,55.42,3.94,5.71,42.31,60,33,36.51,5885,5.94,187082513,0.88,28.9
India,2009,East,Heart Disease,1273.56,182.2,7.83,95.73,30.1,5.82,6.96,65.74,61,33,35.09,1884,5.14,31424384,0.93,19.82
India,2008,Central,HIV/AIDS,885.14,1507.06,16.04,97.01,88.76,10.68,4.04,39.85,73,25,49.42,1930,5.86,76777396,0.95,10.35
India,2016,West,COVID-19,1407.01,690.24,4.25,61.7,66.09,12.34,0.66,80.5,64,27,36.54,2588,6.0,5679481,0.89,24.88
India,2022,West,Diabetes,584.15,1797.15,12.96,93.32,52.11,7.37,6.98,92.96,73,35,43.63,1635,4.01,31408374,0.91,32.44
India,2024,Central,COVID-19,2993.08,294.27,11.1,79.27,85.87,14.81,7.08,71.66,65,34,38.34,4675,3.59,198591838,0.9,28.65
India,2009,West,Heart Disease,3995.65,598.13,4.39,47.42,78.88,12.77,2.52,67.04,64,35,30.83,7616,4.28,18070229,1.01,20.48
India,2018,West,COVID-19,2886.96,1627.86,7.13,89.93,32.8,9.32,7.35,67.9,74,28,36.92,3247,2.51,101116956,0.94,14.6
India,2005,South,Heart Disease,3952.13,878.09,15.69,92.53,25.64,0.75,4.82,64.35,61,34,25.72,7104,4.83,70178125,1.01,21.81
India,2007,Central,Flu,543.78,880.75,6.13,56.6,28.61,5.74,5.34,74.14,65,34,45.25,2244,4.24,169795772,0.96,19.19
India,2020,East,Tuberculosis,1421.35,663.74,12.67,65.5,95.3,5.6,5.03,56.03,60,28,46.86,5176,4.63,146843047,0.87,20.23
India,2023,North,Diabetes,704.59,195.9,18.71,87.47,34.85,3.53,6.25,37.48,66,31,38.66,7421,2.67,44119892,1.01,30.0
India,2021,Central,Diabetes,1482.33,1528.05,3.25,67.16,98.55,3.62,6.92,74.88,67,23,31.52,2265,3.67,102001023,1.04,13.86
India,2005,South,Tuberculosis,2755.75,1730.33,16.01,67.54,50.48,10.68,5.07,91.81,73,25,34.91,5114,5.98,35128340,1.0,13.18
India,2009,West,Malaria,4766.03,1092.1,6.27,73.29,86.36,4.67,1.98,58.29,65,26,37.25,2626,3.45,71209206,0.98,25.53
India,2015,Central,HIV/AIDS,3001.2,802.43,5.42,94.38,31.33,10.11,1.45,75.86,58,22,27.7,2216,4.6,98002144,1.02,19.43
India,2023,North,Heart Disease,3671.09,1554.86,15.05,89.79,29.82,5.24,6.41,93.94,60,20,25.82,3769,3.85,12452923,1.01,23.73
India,2011,West,Flu,3275.94,470.87,19.54,59.69,79.89,0.97,3.04,48.36,74,32,32.86,1550,4.69,50139282,1.06,23.62
India,2006,West,Malaria,3093.83,1768.89,6.15,60.96,96.02,3.96,4.54,33.52,58,20,45.07,3224,5.52,192388966,0.94,12.2
India,2019,West,Flu,744.28,1917.78,1.7,58.0,76.32,9.9,7.4,73.98,57,29,38.2,7732,5.71,180560091,0.96,10.78
India,2008,East,Diabetes,758.92,1015.51,8.42,56.67,26.55,2.67,6.43,61.6,62,32,46.84,7623,3.42,81243247,0.87,28.13
India,2000,Central,Flu,889.08,855.2,7.43,63.05,82.87,13.57,3.67,45.27,70,33,27.21,5472,3.18,128727374,0.91,25.79
India,2023,East,Flu,1727.0,856.43,17.27,84.7,82.68,12.47,5.19,73.7,68,34,41.73,6137,3.08,17936305,0.88,32.15
India,2018,South,HIV/AIDS,3663.62,1075.29,9.84,49.61,96.89,1.0,2.12,31.22,61,34,27.32,2555,4.12,96040396,0.97,12.49
India,2006,East,HIV/AIDS,2266.34,1368.01,9.9,41.67,58.76,10.87,3.3,98.16,64,27,25.62,7843,4.33,82790909,0.87,25.82
India,2000,West,Asthma,2358.0,909.24,7.7,94.81,76.87,9.14,4.21,43.17,72,34,28.87,7650,4.98,197725376,0.95,27.61
India,2018,West,Diabetes,3137.42,1295.22,6.82,48.24,29.28,14.8,3.7,72.25,62,30,48.48,3629,4.08,17445571,0.92,24.18
India,2003,East,Cancer,3058.26,1936.67,16.65,96.15,72.42,3.7,2.08,46.39,60,33,42.63,5969,3.04,65157237,0.87,31.69
India,2022,East,Cancer,2762.3,1092.91,2.75,76.3,27.68,8.14,7.71,60.84,72,30,40.43,5357,4.53,126650587,0.99,30.89
India,2004,East,Tuberculosis,1957.36,1675.44,1.31,91.47,24.43,11.71,7.91,66.08,70,32,25.02,3809,4.94,78419735,0.91,11.58
India,2015,North,Cancer,1313.23,1158.12,18.97,46.79,37.91,13.82,0.82,85.04,68,34,31.71,5856,5.4,198384814,0.87,19.92
India,2020,North,Malaria,3808.14,136.42,19.95,95.45,38.33,1.63,2.39,41.9,71,30,48.99,5032,2.38,157887773,1.07,24.99
India,2003,West,Heart Disease,1703.86,138.97,8.62,93.45,33.47,4.85,0.28,93.83,61,32,27.28,6210,3.99,115408274,1.0,23.22
India,2005,East,Malaria,278.18,1788.37,11.43,75.17,60.67,5.21,4.37,65.39,71,29,29.87,7614,3.39,174619104,0.99,34.1
India,2014,South,Heart Disease,4083.03,1051.2,10.09,52.97,30.46,6.16,0.25,34.33,69,21,27.51,3031,5.12,82597611,1.08,32.35
India,2024,East,Tuberculosis,4251.85,954.66,19.69,89.61,37.7,8.87,7.5,44.18,73,21,43.48,7002,3.86,32111176,1.1,21.7
India,2005,North,Heart Disease,3477.79,524.99,2.82,40.08,80.32,10.54,1.32,93.96,56,32,29.01,6394,5.69,20220230,0.91,11.56
India,2022,Central,Diabetes,2882.48,114.33,12.5,88.16,99.55,12.97,1.39,46.75,71,25,46.89,2173,5.56,103779791,0.98,21.95
India,2024,West,Flu,3676.2,1039.96,2.03,96.29,22.05,5.15,3.9,77.19,70,26,27.63,5466,3.29,2209452,1.05,24.05
India,2002,East,Cancer,4605.58,1145.71,12.72,46.77,69.83,6.19,4.71,32.9,63,21,47.89,5521,3.78,44810135,0.89,11.15
India,2008,East,Tuberculosis,3979.16,878.1,6.34,79.88,95.66,1.34,4.27,87.8,66,30,28.22,4047,2.62,182731680,0.87,19.41
India,2024,South,Cancer,555.76,1638.69,16.78,71.95,91.77,9.21,4.66,57.52,70,21,36.75,3174,4.4,24906115,0.89,23.71
India,2019,West,Diabetes,3761.1,510.84,19.02,67.73,68.14,0.62,0.29,87.01,68,30,28.58,5436,2.23,42492555,1.05,29.52
India,2022,South,Heart Disease,3051.15,805.32,7.0,78.07,78.5,0.86,1.77,70.73,71,24,43.13,5946,3.09,171511327,1.08,26.3
India,2015,Central,HIV/AIDS,2893.3,1333.05,13.04,44.62,94.91,4.67,7.46,34.56,72,26,33.19,2108,2.36,144305862,0.95,14.48
India,2012,North,Flu,148.05,389.36,3.93,53.39,78.84,4.93,5.64,37.52,75,32,30.15,4608,4.14,1448248,0.94,29.16
India,2012,East,Asthma,4460.87,1088.52,12.18,51.25,65.26,5.91,6.06,89.93,60,31,38.37,2469,4.31,71403806,1.02,34.86
India,2016,West,Diabetes,396.35,1086.27,3.98,70.29,52.74,4.1,7.49,54.12,55,29,47.42,2071,3.25,128595186,0.98,19.47
India,2008,North,HIV/AIDS,3685.14,1196.76,2.17,83.49,87.65,10.22,6.81,43.21,61,28,45.6,3583,3.29,65929761,1.01,34.8
India,2023,North,COVID-19,4567.85,1291.9,7.79,80.11,37.55,3.34,4.36,68.91,58,31,45.13,2803,3.44,123729469,0.96,27.75
India,2005,South,Flu,3574.8,470.66,18.1,97.99,37.13,7.3,4.81,99.73,61,29,39.91,4200,4.98,151761961,0.99,20.28
India,2005,South,Flu,681.48,1315.51,8.2,49.91,51.48,11.13,3.94,36.93,60,25,44.85,2931,2.35,93229846,0.99,17.65
India,2013,North,Diabetes,2794.0,1689.61,6.64,60.04,30.57,13.67,1.74,86.65,75,26,27.66,6571,2.02,63569490,0.92,22.76
India,2024,East,Tuberculosis,4051.77,1564.38,4.86,73.21,90.47,10.32,5.22,70.01,68,32,49.67,6243,3.67,140695985,0.89,23.48
India,2019,Central,Heart Disease,1159.19,230.8,2.93,50.75,86.54,10.17,6.02,54.12,75,35,37.39,4574,3.87,186440385,0.99,20.68
India,2019,East,COVID-19,930.96,1518.64,14.27,95.93,76.69,5.16,5.78,81.67,72,29,28.37,6889,4.03,166833479,0.99,10.8
India,2004,Central,Asthma,1252.62,108.2,5.12,87.55,31.13,12.79,4.12,69.01,60,33,26.32,4435,2.92,178082321,1.09,16.31
India,2025,West,Flu,1502.27,1434.01,12.66,73.55,29.27,12.23,0.92,83.41,59,24,33.83,4870,5.52,69842963,0.88,21.48
India,2004,North,Asthma,949.34,475.25,13.15,72.39,20.4,1.71,7.04,46.49,65,29,25.88,6613,2.55,89984763,0.99,29.72
India,2007,South,Heart Disease,2003.31,1128.76,4.12,66.66,42.22,6.01,0.79,36.91,59,34,38.22,6972,4.94,42491608,1.05,25.44
India,2000,South,Cancer,2613.35,399.49,9.38,83.53,26.55,5.02,1.32,53.78,57,31,31.61,6368,3.74,124852444,1.07,17.21
India,2013,Central,COVID-19,818.27,1861.42,16.7,94.02,20.39,2.4,3.76,94.29,62,23,38.27,2000,5.29,128559260,0.85,22.96
India,2024,Central,Cancer,3755.18,1153.6,8.69,98.36,88.05,11.42,3.79,35.94,71,33,35.08,7000,3.21,106280657,0.87,32.28
India,2000,East,HIV/AIDS,4130.02,1979.22,13.45,91.4,79.66,9.03,7.73,43.6,56,29,32.07,4304,2.24,199174473,0.98,25.56
India,2019,East,COVID-19,2537.79,1390.03,0.85,46.3,72.65,11.44,2.85,80.53,68,22,44.12,7527,5.5,131468223,1.01,22.7
India,2021,North,Malaria,4856.54,216.54,6.44,64.05,40.16,13.27,6.26,93.85,55,23,38.89,1870,2.09,40328119,0.98,10.23
India,2006,Central,Malaria,856.2,537.44,3.57,43.16,60.04,4.4,2.27,68.35,73,22,25.44,4937,2.66,75515834,1.04,29.39
India,2003,East,Tuberculosis,2599.27,290.13,15.28,83.47,63.04,0.77,6.53,93.7,55,33,45.17,5469,6.0,25160764,0.98,24.65
India,2025,East,Heart Disease,4943.76,19.72,18.7,79.16,30.77,3.28,7.93,72.64,75,22,45.3,5833,5.41,172184951,0.87,24.56
India,2001,East,Flu,278.57,1029.38,1.01,85.78,39.47,13.69,3.88,63.11,69,21,29.95,3692,4.63,169793689,0.91,20.9
India,2015,North,Tuberculosis,4069.12,506.6,16.77,58.16,35.23,8.26,1.12,78.84,65,27,26.87,3192,3.79,47148311,0.99,20.47
India,2025,North,COVID-19,4086.14,1441.76,3.6,70.09,28.22,10.58,3.92,76.63,64,24,37.52,7329,3.88,187953499,1.06,27.74
India,2023,South,Cancer,2573.96,509.47,3.54,81.75,92.23,13.96,4.87,71.57,62,25,39.46,4580,3.05,139832994,1.07,14.78
India,2024,Central,HIV/AIDS,1710.81,1699.92,3.14,54.22,56.38,10.77,3.74,42.98,55,33,38.83,5497,2.32,127424804,0.92,23.64
India,2020,Central,Heart Disease,4877.67,817.48,6.31,97.11,51.12,12.2,7.93,67.59,75,34,41.61,4061,2.06,179354627,0.85,31.98
India,2010,Central,Cancer,4607.82,871.43,5.41,47.19,31.48,8.59,1.29,55.51,57,30,29.69,3392,2.73,69998610,0.88,29.92
India,2009,Central,Cancer,3176.74,420.14,10.35,59.81,39.04,1.43,6.41,59.69,64,35,28.78,4901,5.71,170592749,0.91,11.51
India,2006,West,Diabetes,1053.64,118.04,9.18,85.04,60.87,7.63,1.59,89.06,74,25,45.78,3572,5.29,29921454,0.98,12.38
India,2015,North,COVID-19,1106.99,1950.97,6.69,80.7,41.45,7.05,3.04,93.95,61,33,39.93,2551,5.81,57931152,1.09,20.18
India,2017,South,COVID-19,87.59,1676.37,6.71,86.91,78.24,2.85,0.65,44.0,56,33,43.36,3846,5.28,40360032,1.02,25.74
India,2003,Central,Cancer,373.88,165.41,14.48,83.59,80.15,3.15,7.74,44.83,68,32,28.79,3650,5.05,95678713,0.86,28.0
India,2008,North,Heart Disease,2461.63,519.46,12.27,45.92,78.5,10.52,6.08,35.07,64,29,49.41,5826,5.95,146806357,1.0,33.77
India,2000,North,Cancer,4818.92,237.27,0.87,98.18,34.79,1.73,1.94,56.36,64,28,32.38,3000,2.02,17853171,0.9,21.69
India,2003,West,Diabetes,2794.02,754.37,12.92,62.35,25.96,1.16,3.09,30.88,69,20,30.85,3419,3.74,136951326,1.03,23.65
India,2000,West,Tuberculosis,1255.01,111.52,19.87,47.63,27.44,6.37,1.0,58.67,61,34,25.1,4881,5.9,144286138,0.87,29.88
India,2011,North,HIV/AIDS,3062.3,680.69,18.5,51.89,62.34,1.52,0.78,66.69,69,32,44.76,4533,2.34,17338474,1.01,31.02
India,2025,North,Malaria,3880.28,1181.13,10.15,41.35,46.9,13.92,1.98,54.11,74,33,48.93,6656,4.67,72906916,1.04,14.12
India,2004,West,Tuberculosis,128.37,700.27,12.42,95.9,20.94,8.76,5.7,48.57,67,33,28.48,7734,4.72,169578740,1.04,30.79
India,2018,West,Flu,2537.33,993.29,14.42,83.29,28.05,14.4,6.54,86.9,65,31,44.6,2319,3.55,160359695,0.94,22.39
